original_file_name,file_name,Surface_Crack,Delamination,Pinhole,unclassified,recognized_label_count,frame_group,label_combination
R1-600um-top-to-bottom-center_frame_631_patch_1.png,image_562.jpg,1,0,0,0,1,R1-600um-top-to-bottom-center_frame_631,100
R1-1100um-top-to-bottom-center-1_frame_372_patch_1.png,image_563.jpg,1,1,0,0,2,R1-1100um-top-to-bottom-center-1_frame_372,110
R1-600um-top-to-bottom-center_frame_603_patch_1.png,image_565.jpg,1,0,1,0,2,R1-600um-top-to-bottom-center_frame_603,101
R1-700um-top-to-bottom-center_frame_648_patch_5.png,image_567.jpg,1,0,0,0,1,R1-700um-top-to-bottom-center_frame_648,100
R1-900um-top-to-bottom-center_frame_288_patch_2.png,image_568.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_288,100
R7-700um-middle_frame_520_patch_3.png,image_569.jpg,1,0,1,0,2,R7-700um-middle_frame_520,101
R1-900um-top-to-bottom-center_frame_564_patch_4.png,image_570.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_564,100
R1-1000um-top-to-bottom-center_frame_180_patch_5.png,image_571.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_180,100
R1-800um-top-to-bottom-center_frame_638_patch_2.png,image_572.jpg,1,0,0,0,1,R1-800um-top-to-bottom-center_frame_638,100
R1-1100um-top-to-bottom-center-1_frame_235_patch_8.png,image_575.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center-1_frame_235,100
R1-1100um-top-to-bottom-center-1_frame_397_patch_0.png,image_576.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center-1_frame_397,100
R1-900um-top-to-bottom-center_frame_347_patch_5.png,image_577.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_347,100
R1-600um-top-to-bottom-center_frame_119_patch_4.png,image_578.jpg,0,0,1,0,1,R1-600um-top-to-bottom-center_frame_119,001
R7-700um-middle_frame_97_patch_8.png,image_580.jpg,1,0,0,0,1,R7-700um-middle_frame_97,100
R1-800um-top-to-bottom-center_frame_358_patch_7.png,image_581.jpg,1,0,0,0,1,R1-800um-top-to-bottom-center_frame_358,100
R1-1100um-top-to-bottom-center_frame_253_patch_7.png,image_582.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_253,100
R1-600um-top-to-bottom-center_frame_412_patch_8.png,image_584.jpg,1,0,0,0,1,R1-600um-top-to-bottom-center_frame_412,100
R1-900um-top-to-bottom-center_frame_37_patch_1.png,image_585.jpg,0,0,1,0,1,R1-900um-top-to-bottom-center_frame_37,001
R1-1100um-top-to-bottom-center_frame_327_patch_6.png,image_586.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_327,100
R1-1100um-top-to-bottom-center_frame_193_patch_2.png,image_588.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_193,100
R7-700um-middle_frame_253_patch_1.png,image_590.jpg,0,0,1,0,1,R7-700um-middle_frame_253,001
R1-1100um-top-to-bottom-center-1_frame_402_patch_0.png,image_591.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center-1_frame_402,100
R1-1100um-top-to-bottom-center-1_frame_220_patch_1.png,image_595.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center-1_frame_220,100
R1-1000um-top-to-bottom-center_frame_156_patch_2.png,image_596.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_156,100
R1-900um-top-to-bottom-center_frame_332_patch_0.png,image_597.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_332,100
R1-900um-top-to-bottom-center_frame_486_patch_0.png,image_598.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_486,100
R1-700um-top-to-bottom-center_frame_347_patch_8.png,image_599.jpg,1,0,1,0,2,R1-700um-top-to-bottom-center_frame_347,101
R1-1100um-top-to-bottom-center-1_frame_397_patch_5.png,image_601.jpg,1,1,0,0,2,R1-1100um-top-to-bottom-center-1_frame_397,110
R1-800um-top-to-bottom-center_frame_513_patch_6.png,image_603.jpg,1,0,0,0,1,R1-800um-top-to-bottom-center_frame_513,100
R1-900um-top-to-bottom-center_frame_486_patch_7.png,image_604.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_486,100
R1-1100um-top-to-bottom-center-1_frame_250_patch_5.png,image_605.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center-1_frame_250,100
R1-900um-top-to-bottom-center_frame_418_patch_3.png,image_608.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_418,100
R7-700um-middle_frame_500_patch_5.png,image_609.jpg,1,0,0,0,1,R7-700um-middle_frame_500,100
R1-600um-top-to-bottom-center_frame_203_patch_3.png,image_612.jpg,0,0,1,0,1,R1-600um-top-to-bottom-center_frame_203,001
R1-900um-top-to-bottom-center_frame_418_patch_8.png,image_613.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_418,100
R1-700um-top-to-bottom-center_frame_329_patch_6.png,image_614.jpg,1,0,0,0,1,R1-700um-top-to-bottom-center_frame_329,100
R1-600um-top-to-bottom-center_frame_376_patch_8.png,image_617.jpg,1,0,0,0,1,R1-600um-top-to-bottom-center_frame_376,100
R1-1100um-top-to-bottom-center-1_frame_241_patch_6.png,image_621.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center-1_frame_241,100
R1-900um-top-to-bottom-center_frame_434_patch_5.png,image_622.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_434,100
R1-1100um-top-to-bottom-center_frame_183_patch_2.png,image_623.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_183,100
R1-900um-top-to-bottom-center_frame_418_patch_6.png,image_624.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_418,100
R1-600um-top-to-bottom-center_frame_152_patch_5.png,image_625.jpg,0,0,1,0,1,R1-600um-top-to-bottom-center_frame_152,001
R1-800um-top-to-bottom-center_frame_631_patch_6.png,image_627.jpg,1,1,0,0,2,R1-800um-top-to-bottom-center_frame_631,110
R1-1100um-top-to-bottom-center-1_frame_447_patch_4.png,image_630.jpg,1,1,0,0,2,R1-1100um-top-to-bottom-center-1_frame_447,110
R1-1000um-top-to-bottom-center_frame_225_patch_3.png,image_631.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_225,100
R1-900um-top-to-bottom-center_frame_565_patch_1.png,image_633.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_565,100
R1-900um-top-to-bottom-center_frame_275_patch_0.png,image_634.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_275,100
R1-1000um-top-to-bottom-center_frame_551_patch_2.png,image_639.jpg,1,1,0,0,2,R1-1000um-top-to-bottom-center_frame_551,110
R1-1000um-top-to-bottom-center_frame_180_patch_1.png,image_640.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_180,100
R1-1100um-top-to-bottom-center_frame_356_patch_6.png,image_643.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_356,100
R1-1100um-top-to-bottom-center_frame_287_patch_1.png,image_644.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_287,100
R1-1100um-top-to-bottom-center_frame_144_patch_8.png,image_647.jpg,0,0,1,0,1,R1-1100um-top-to-bottom-center_frame_144,001
R1-600um-top-to-bottom-center_frame_356_patch_5.png,image_648.jpg,1,0,0,0,1,R1-600um-top-to-bottom-center_frame_356,100
R1-1100um-top-to-bottom-center-1_frame_488_patch_4.png,image_650.jpg,1,1,0,0,2,R1-1100um-top-to-bottom-center-1_frame_488,110
R1-600um-top-to-bottom-center_frame_631_patch_7.png,image_651.jpg,1,0,1,0,2,R1-600um-top-to-bottom-center_frame_631,101
R1-600um-top-to-bottom-center_frame_622_patch_0.png,image_652.jpg,1,0,0,0,1,R1-600um-top-to-bottom-center_frame_622,100
R1-800um-top-to-bottom-center_frame_554_patch_7.png,image_653.jpg,1,0,0,0,1,R1-800um-top-to-bottom-center_frame_554,100
R1-600um-top-to-bottom-center_frame_174_patch_0.png,image_654.jpg,0,0,1,0,1,R1-600um-top-to-bottom-center_frame_174,001
R1-1100um-top-to-bottom-center_frame_245_patch_3.png,image_659.jpg,1,0,1,0,2,R1-1100um-top-to-bottom-center_frame_245,101
R1-1100um-top-to-bottom-center_frame_264_patch_6.png,image_660.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_264,100
R1-700um-top-to-bottom-center_frame_505_patch_6.png,image_661.jpg,1,0,0,0,1,R1-700um-top-to-bottom-center_frame_505,100
R1-1100um-top-to-bottom-center-1_frame_372_patch_8.png,image_663.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center-1_frame_372,100
R1-1000um-top-to-bottom-center_frame_134_patch_1.png,image_664.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_134,100
R1-1100um-top-to-bottom-center_frame_281_patch_8.png,image_666.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_281,100
R7-700um-middle_frame_503_patch_7.png,image_671.jpg,1,0,0,0,1,R7-700um-middle_frame_503,100
R1-800um-top-to-bottom-center_frame_623_patch_3.png,image_673.jpg,1,1,0,0,2,R1-800um-top-to-bottom-center_frame_623,110
R1-1100um-top-to-bottom-center_frame_86_patch_5.png,image_674.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_86,100
R1-1000um-top-to-bottom-center_frame_384_patch_4.png,image_675.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_384,100
R1-1100um-top-to-bottom-center_frame_220_patch_0.png,image_677.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_220,100
R1-1000um-top-to-bottom-center_frame_222_patch_7.png,image_678.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_222,100
R7-700um-middle_frame_512_patch_3.png,image_679.jpg,1,0,1,0,2,R7-700um-middle_frame_512,101
R1-1000um-top-to-bottom-center_frame_156_patch_0.png,image_680.jpg,1,0,1,0,2,R1-1000um-top-to-bottom-center_frame_156,101
R7-700um-middle_frame_520_patch_0.png,image_681.jpg,1,0,0,0,1,R7-700um-middle_frame_520,100
R1-1100um-top-to-bottom-center_frame_287_patch_2.png,image_682.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_287,100
R1-1100um-top-to-bottom-center_frame_43_patch_6.png,image_683.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_43,100
R1-700um-top-to-bottom-center_frame_364_patch_5.png,image_684.jpg,1,0,1,0,2,R1-700um-top-to-bottom-center_frame_364,101
R1-900um-top-to-bottom-center_frame_565_patch_0.png,image_685.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_565,100
R1-1100um-top-to-bottom-center_frame_98_patch_0.png,image_686.jpg,1,0,1,0,2,R1-1100um-top-to-bottom-center_frame_98,101
R1-1100um-top-to-bottom-center-1_frame_521_patch_6.png,image_687.jpg,1,1,0,0,2,R1-1100um-top-to-bottom-center-1_frame_521,110
R1-900um-top-to-bottom-center_frame_275_patch_8.png,image_688.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_275,100
R1-1100um-top-to-bottom-center_frame_109_patch_5.png,image_690.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_109,100
R7-700um-middle_frame_503_patch_3.png,image_693.jpg,1,0,0,0,1,R7-700um-middle_frame_503,100
R1-1100um-top-to-bottom-center_frame_144_patch_2.png,image_694.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_144,100
R1-800um-top-to-bottom-center_frame_358_patch_2.png,image_695.jpg,1,0,1,0,2,R1-800um-top-to-bottom-center_frame_358,101
R1-1100um-top-to-bottom-center_frame_52_patch_2.png,image_696.jpg,1,0,1,0,2,R1-1100um-top-to-bottom-center_frame_52,101
R1-900um-top-to-bottom-center_frame_275_patch_2.png,image_697.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_275,100
R1-700um-top-to-bottom-center_frame_329_patch_3.png,image_698.jpg,1,0,0,0,1,R1-700um-top-to-bottom-center_frame_329,100
R1-700um-top-to-bottom-center_frame_556_patch_3.png,image_699.jpg,1,0,1,0,2,R1-700um-top-to-bottom-center_frame_556,101
R1-1100um-top-to-bottom-center_frame_179_patch_8.png,image_700.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_179,100
R1-1100um-top-to-bottom-center_frame_297_patch_1.png,image_701.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_297,100
R1-600um-top-to-bottom-center_frame_511_patch_2.png,image_702.jpg,1,0,0,0,1,R1-600um-top-to-bottom-center_frame_511,100
R1-600um-top-to-bottom-center_frame_525_patch_7.png,image_703.jpg,1,0,0,0,1,R1-600um-top-to-bottom-center_frame_525,100
R1-800um-top-to-bottom-center_frame_513_patch_3.png,image_704.jpg,1,0,0,0,1,R1-800um-top-to-bottom-center_frame_513,100
R1-1100um-top-to-bottom-center-1_frame_470_patch_8.png,image_705.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center-1_frame_470,100
R1-1100um-top-to-bottom-center_frame_193_patch_5.png,image_706.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_193,100
R1-1100um-top-to-bottom-center-1_frame_267_patch_5.png,image_708.jpg,1,0,1,0,2,R1-1100um-top-to-bottom-center-1_frame_267,101
R1-600um-top-to-bottom-center_frame_58_patch_4.png,image_709.jpg,0,0,1,0,1,R1-600um-top-to-bottom-center_frame_58,001
R1-1100um-top-to-bottom-center_frame_232_patch_2.png,image_710.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_232,100
R1-900um-top-to-bottom-center_frame_376_patch_4.png,image_711.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_376,100
R1-800um-top-to-bottom-center_frame_513_patch_1.png,image_712.jpg,1,0,0,0,1,R1-800um-top-to-bottom-center_frame_513,100
R1-700um-top-to-bottom-center_frame_217_patch_8.png,image_713.jpg,0,0,1,0,1,R1-700um-top-to-bottom-center_frame_217,001
R1-1100um-top-to-bottom-center_frame_384_patch_3.png,image_714.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_384,100
R1-600um-top-to-bottom-center_frame_41_patch_0.png,image_716.jpg,0,0,1,0,1,R1-600um-top-to-bottom-center_frame_41,001
R1-900um-top-to-bottom-center_frame_234_patch_2.png,image_717.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_234,100
R1-1000um-top-to-bottom-center_frame_173_patch_4.png,image_718.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_173,100
R1-800um-top-to-bottom-center_frame_318_patch_1.png,image_719.jpg,1,0,0,0,1,R1-800um-top-to-bottom-center_frame_318,100
R1-1100um-top-to-bottom-center-1_frame_425_patch_1.png,image_721.jpg,1,1,1,0,3,R1-1100um-top-to-bottom-center-1_frame_425,111
R1-600um-top-to-bottom-center_frame_376_patch_6.png,image_722.jpg,1,0,0,0,1,R1-600um-top-to-bottom-center_frame_376,100
R1-900um-top-to-bottom-center_frame_486_patch_1.png,image_723.jpg,1,0,1,0,2,R1-900um-top-to-bottom-center_frame_486,101
R1-700um-top-to-bottom-center_frame_334_patch_7.png,image_724.jpg,1,0,0,0,1,R1-700um-top-to-bottom-center_frame_334,100
R1-900um-top-to-bottom-center_frame_332_patch_5.png,image_725.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_332,100
R7-700um-middle_frame_512_patch_5.png,image_726.jpg,1,0,0,0,1,R7-700um-middle_frame_512,100
R1-1100um-top-to-bottom-center_frame_218_patch_4.png,image_727.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_218,100
R1-600um-top-to-bottom-center_frame_51_patch_2.png,image_728.jpg,0,0,1,0,1,R1-600um-top-to-bottom-center_frame_51,001
R1-1000um-top-to-bottom-center_frame_434_patch_2.png,image_729.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_434,100
R1-1100um-top-to-bottom-center_frame_277_patch_2.png,image_730.jpg,1,0,1,0,2,R1-1100um-top-to-bottom-center_frame_277,101
R1-1100um-top-to-bottom-center-1_frame_481_patch_0.png,image_731.jpg,1,1,0,0,2,R1-1100um-top-to-bottom-center-1_frame_481,110
R1-800um-top-to-bottom-center_frame_367_patch_3.png,image_732.jpg,1,0,0,0,1,R1-800um-top-to-bottom-center_frame_367,100
R1-1000um-top-to-bottom-center_frame_209_patch_0.png,image_735.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_209,100
R1-1100um-top-to-bottom-center_frame_86_patch_2.png,image_737.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_86,100
R1-800um-top-to-bottom-center_frame_631_patch_0.png,image_738.jpg,1,1,0,0,2,R1-800um-top-to-bottom-center_frame_631,110
R1-800um-top-to-bottom-center_frame_72_patch_7.png,image_740.jpg,0,0,1,0,1,R1-800um-top-to-bottom-center_frame_72,001
R1-900um-top-to-bottom-center_frame_179_patch_5.png,image_741.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_179,100
R1-600um-top-to-bottom-center_frame_114_patch_7.png,image_745.jpg,0,0,1,0,1,R1-600um-top-to-bottom-center_frame_114,001
R1-1100um-top-to-bottom-center-1_frame_169_patch_6.png,image_748.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center-1_frame_169,100
R1-1100um-top-to-bottom-center_frame_191_patch_7.png,image_749.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_191,100
R1-800um-top-to-bottom-center_frame_269_patch_5.png,image_751.jpg,0,0,1,0,1,R1-800um-top-to-bottom-center_frame_269,001
R1-1100um-top-to-bottom-center-1_frame_502_patch_5.png,image_753.jpg,1,1,0,0,2,R1-1100um-top-to-bottom-center-1_frame_502,110
R1-900um-top-to-bottom-center_frame_126_patch_2.png,image_754.jpg,1,0,1,0,2,R1-900um-top-to-bottom-center_frame_126,101
R1-700um-top-to-bottom-center_frame_225_patch_1.png,image_756.jpg,0,0,1,0,1,R1-700um-top-to-bottom-center_frame_225,001
R1-1100um-top-to-bottom-center_frame_193_patch_1.png,image_760.jpg,1,0,1,0,2,R1-1100um-top-to-bottom-center_frame_193,101
R1-900um-top-to-bottom-center_frame_564_patch_5.png,image_761.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_564,100
R1-600um-top-to-bottom-center_frame_199_patch_3.png,image_762.jpg,0,0,1,0,1,R1-600um-top-to-bottom-center_frame_199,001
R1-600um-top-to-bottom-center_frame_459_patch_8.png,image_764.jpg,1,0,0,0,1,R1-600um-top-to-bottom-center_frame_459,100
R1-800um-top-to-bottom-center_frame_318_patch_2.png,image_765.jpg,1,0,0,0,1,R1-800um-top-to-bottom-center_frame_318,100
R7-700um-middle_frame_489_patch_2.png,image_766.jpg,1,0,0,0,1,R7-700um-middle_frame_489,100
R1-900um-top-to-bottom-center_frame_347_patch_2.png,image_767.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_347,100
R1-700um-top-to-bottom-center_frame_77_patch_5.png,image_768.jpg,1,0,1,0,2,R1-700um-top-to-bottom-center_frame_77,101
R1-900um-top-to-bottom-center_frame_290_patch_5.png,image_772.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_290,100
R1-1100um-top-to-bottom-center-1_frame_220_patch_6.png,image_773.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center-1_frame_220,100
R7-700um-middle_frame_100_patch_2.png,image_775.jpg,1,0,0,0,1,R7-700um-middle_frame_100,100
R1-1000um-top-to-bottom-center_frame_122_patch_1.png,image_776.jpg,1,0,1,0,2,R1-1000um-top-to-bottom-center_frame_122,101
R1-1100um-top-to-bottom-center-1_frame_481_patch_3.png,image_778.jpg,1,1,0,0,2,R1-1100um-top-to-bottom-center-1_frame_481,110
R1-1000um-top-to-bottom-center_frame_222_patch_8.png,image_779.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_222,100
R1-900um-top-to-bottom-center_frame_303_patch_2.png,image_780.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_303,100
R1-1100um-top-to-bottom-center_frame_342_patch_5.png,image_781.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_342,100
R1-1100um-top-to-bottom-center_frame_327_patch_7.png,image_784.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_327,100
R1-1100um-top-to-bottom-center_frame_327_patch_1.png,image_786.jpg,1,0,1,0,2,R1-1100um-top-to-bottom-center_frame_327,101
R1-700um-top-to-bottom-center_frame_570_patch_5.png,image_789.jpg,1,0,0,0,1,R1-700um-top-to-bottom-center_frame_570,100
R1-1100um-top-to-bottom-center-1_frame_372_patch_7.png,image_791.jpg,1,1,0,0,2,R1-1100um-top-to-bottom-center-1_frame_372,110
R1-700um-top-to-bottom-center_frame_570_patch_2.png,image_792.jpg,1,0,0,0,1,R1-700um-top-to-bottom-center_frame_570,100
R1-900um-top-to-bottom-center_frame_565_patch_5.png,image_795.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_565,100
R1-900um-top-to-bottom-center_frame_604_patch_3.png,image_798.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_604,100
R1-800um-top-to-bottom-center_frame_172_patch_1.png,image_799.jpg,0,0,1,0,1,R1-800um-top-to-bottom-center_frame_172,001
R1-1100um-top-to-bottom-center-1_frame_521_patch_8.png,image_800.jpg,1,1,0,0,2,R1-1100um-top-to-bottom-center-1_frame_521,110
R1-1100um-top-to-bottom-center_frame_262_patch_1.png,image_801.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_262,100
R1-1000um-top-to-bottom-center_frame_173_patch_2.png,image_802.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_173,100
R7-700um-middle_frame_566_patch_5.png,image_805.jpg,1,1,0,0,2,R7-700um-middle_frame_566,110
R7-700um-middle_frame_574_patch_0.png,image_806.jpg,0,1,0,0,1,R7-700um-middle_frame_574,010
R1-1100um-top-to-bottom-center-1_frame_470_patch_4.png,image_808.jpg,1,1,0,0,2,R1-1100um-top-to-bottom-center-1_frame_470,110
R1-800um-top-to-bottom-center_frame_638_patch_5.png,image_809.jpg,1,1,0,0,2,R1-800um-top-to-bottom-center_frame_638,110
R1-1100um-top-to-bottom-center_frame_239_patch_4.png,image_810.jpg,1,0,1,0,2,R1-1100um-top-to-bottom-center_frame_239,101
R1-1100um-top-to-bottom-center_frame_370_patch_3.png,image_813.jpg,1,1,0,0,2,R1-1100um-top-to-bottom-center_frame_370,110
R1-1000um-top-to-bottom-center_frame_458_patch_6.png,image_814.jpg,1,0,1,0,2,R1-1000um-top-to-bottom-center_frame_458,101
R1-900um-top-to-bottom-center_frame_564_patch_2.png,image_815.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_564,100
R1-800um-top-to-bottom-center_frame_367_patch_8.png,image_816.jpg,1,0,0,0,1,R1-800um-top-to-bottom-center_frame_367,100
R7-700um-middle_frame_212_patch_8.png,image_817.jpg,1,0,0,0,1,R7-700um-middle_frame_212,100
R1-1000um-top-to-bottom-center_frame_551_patch_7.png,image_820.jpg,1,1,1,0,3,R1-1000um-top-to-bottom-center_frame_551,111
R1-1100um-top-to-bottom-center-1_frame_169_patch_4.png,image_821.jpg,1,0,1,0,2,R1-1100um-top-to-bottom-center-1_frame_169,101
R1-1100um-top-to-bottom-center_frame_98_patch_8.png,image_824.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_98,100
R1-1100um-top-to-bottom-center_frame_245_patch_2.png,image_826.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_245,100
R1-600um-top-to-bottom-center_frame_464_patch_2.png,image_827.jpg,1,0,1,0,2,R1-600um-top-to-bottom-center_frame_464,101
R1-1000um-top-to-bottom-center_frame_222_patch_6.png,image_828.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_222,100
R1-1100um-top-to-bottom-center-1_frame_241_patch_8.png,image_829.jpg,1,0,1,0,2,R1-1100um-top-to-bottom-center-1_frame_241,101
R1-900um-top-to-bottom-center_frame_362_patch_0.png,image_830.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_362,100
R1-1000um-top-to-bottom-center_frame_170_patch_5.png,image_831.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_170,100
R1-1100um-top-to-bottom-center_frame_177_patch_5.png,image_835.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_177,100
R1-600um-top-to-bottom-center_frame_0_patch_4.png,image_836.jpg,0,0,1,0,1,R1-600um-top-to-bottom-center_frame_0,001
R1-700um-top-to-bottom-center_frame_347_patch_6.png,image_838.jpg,1,0,0,0,1,R1-700um-top-to-bottom-center_frame_347,100
R1-1100um-top-to-bottom-center-1_frame_149_patch_8.png,image_840.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center-1_frame_149,100
R1-900um-top-to-bottom-center_frame_263_patch_3.png,image_842.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_263,100
R1-1100um-top-to-bottom-center_frame_370_patch_7.png,image_844.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_370,100
R1-600um-top-to-bottom-center_frame_511_patch_6.png,image_845.jpg,1,0,0,0,1,R1-600um-top-to-bottom-center_frame_511,100
R1-900um-top-to-bottom-center_frame_179_patch_2.png,image_846.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_179,100
R1-1100um-top-to-bottom-center_frame_386_patch_7.png,image_847.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_386,100
R1-800um-top-to-bottom-center_frame_651_patch_8.png,image_848.jpg,1,0,0,0,1,R1-800um-top-to-bottom-center_frame_651,100
R1-1100um-top-to-bottom-center_frame_144_patch_7.png,image_849.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_144,100
R1-700um-top-to-bottom-center_frame_505_patch_5.png,image_850.jpg,1,0,0,0,1,R1-700um-top-to-bottom-center_frame_505,100
R1-1100um-top-to-bottom-center-1_frame_169_patch_8.png,image_855.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center-1_frame_169,100
R1-1000um-top-to-bottom-center_frame_209_patch_6.png,image_856.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_209,100
R1-1100um-top-to-bottom-center-1_frame_267_patch_1.png,image_858.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center-1_frame_267,100
R1-900um-top-to-bottom-center_frame_234_patch_3.png,image_860.jpg,1,0,0,0,1,R1-900um-top-to-bottom-center_frame_234,100
R1-600um-top-to-bottom-center_frame_87_patch_4.png,image_861.jpg,0,0,1,0,1,R1-600um-top-to-bottom-center_frame_87,001
R1-1100um-top-to-bottom-center-1_frame_235_patch_5.png,image_862.jpg,1,0,1,0,2,R1-1100um-top-to-bottom-center-1_frame_235,101
R1-1000um-top-to-bottom-center_frame_225_patch_6.png,image_863.jpg,1,0,0,0,1,R1-1000um-top-to-bottom-center_frame_225,100
R1-1100um-top-to-bottom-center_frame_277_patch_6.png,image_864.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_277,100
R1-800um-top-to-bottom-center_frame_358_patch_4.png,image_865.jpg,1,0,0,0,1,R1-800um-top-to-bottom-center_frame_358,100
R1-1100um-top-to-bottom-center-1_frame_372_patch_0.png,image_866.jpg,1,1,0,0,2,R1-1100um-top-to-bottom-center-1_frame_372,110
R1-1100um-top-to-bottom-center_frame_342_patch_3.png,image_867.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_342,100
R1-1100um-top-to-bottom-center_frame_302_patch_5.png,image_868.jpg,1,0,0,0,1,R1-1100um-top-to-bottom-center_frame_302,100
